fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
3,58.69266700000001,-115.250867,6,4,0,4,4,8,86280,71340,10800,8
4,54.927879,-112.817149,6,11,14,2,3,2,5173020,465180,4461600,5
5,56.73,-112.44805,6,4,0,4,1,2,76680,62640,5700,6
4,54.70565,-111.903933,2,11,33,4,3,12,7620,1500,4200,4
4,54.7868,-111.864583,6,14,0,4,4,11,840,0,0,6
6,57.40955,-119.937833,6,4,0,4,2,2,163500,72000,81900,6
8,55.893567,-115.821585,3,11,11,4,3,0,1320,0,300,4
0,49.51569,-114.50524,7,10,7,4,5,0,2700,0,2700,5
7,52.63166700000001,-114.879,6,7,18,4,3,6,620520,86400,357600,5
1,53.320557,-117.807222,6,10,8,0,0,0,180,0,180,5
9,54.318333,-115.382167,6,4,0,4,1,2,102900,64500,15000,8
2,54.50525,-118.5173,6,4,0,4,3,2,55260,4800,3000,7
1,53.8733,-115.9264,6,7,18,4,4,11,4440,0,3240,5
2,54.86471700000001,-119.9776,6,4,0,4,3,2,86040,21660,63300,7
7,52.761917,-115.351567,2,11,24,4,3,0,3368280,0,3363540,9
0,49.671633,-114.590567,6,10,7,0,0,0,300,0,300,7
0,51.12975,-114.998883,2,11,23,4,3,0,4380,0,1620,7
8,56.7543,-115.846267,6,4,0,4,4,2,9240,240,3840,7
9,54.3358,-117.3955,6,4,0,3,4,2,10380,2400,2460,6
1,53.26901700000001,-116.613883,6,4,0,4,2,2,59580,54000,1200,5
4,55.523,-110.573833,6,4,0,4,3,8,5340,900,3600,7
0,51.413967,-115.091517,6,10,7,4,5,0,1080,0,1080,5
0,51.47515,-115.105833,6,10,7,0,0,0,900,0,900,6
6,57.211383,-118.467433,6,4,0,4,2,2,9180,3660,1980,6
7,52.011353,-116.466961,6,8,31,3,3,0,942120,0,941580,5
1,53.190288,-115.606603,6,7,15,4,3,12,6780,0,1320,8
6,57.4607,-119.85095,6,4,0,3,3,2,9900,0,8700,5
0,51.633367,-115.109217,6,10,8,0,0,0,540,0,540,6
8,55.355833,-114.379167,6,4,0,4,3,2,68820,10740,54600,7
3,59.50985,-116.8767,6,4,0,3,3,2,6000,2220,1740,6
0,51.404433,-115.052217,6,10,8,0,0,0,840,0,840,9
2,54.660583,-117.43375,6,4,0,4,4,3,145200,68040,75660,7
2,54.5603,-117.133567,6,4,0,4,4,2,171360,58800,99120,5
1,53.321247,-117.806371,6,10,8,0,0,0,7500,0,7500,5
0,50.080367,-114.4269,6,10,7,0,0,0,300,0,300,6
6,56.55165,-116.486933,6,4,0,3,4,2,71460,1440,55320,8
5,56.293517,-112.447583,6,4,0,4,3,2,7980,1560,5520,8
4,55.67211700000001,-112.852783,6,4,0,4,4,2,10200,5880,2220,5
4,55.652983,-112.906833,6,4,0,2,4,2,157560,67680,81000,6
0,51.404783,-115.057583,6,10,8,0,0,0,600,0,600,7
6,56.76515,-119.393717,6,4,0,4,4,2,14820,0,14520,7
1,53.5327,-116.389683,6,4,0,4,2,2,10260,7380,2880,6
4,55.123717000000006,-110.363317,1,4,0,4,3,2,163740,78660,69840,6
8,55.33603299999999,-115.435333,2,3,31,3,3,11,6900,600,3600,5
4,54.93466700000001,-112.134933,6,11,31,4,3,12,60000,7440,51000,6
0,49.91043300000001,-114.511883,6,10,8,0,0,0,900,0,900,7
1,53.19266700000001,-117.201167,6,4,0,4,4,2,16560,2640,8940,8
6,56.468167,-116.369367,5,3,31,4,3,6,428340,480,427320,5
3,58.031727,-116.216644,5,0,9,4,3,7,4411620,1123980,3191340,1
8,55.353857,-115.004341,5,11,11,4,3,11,67020,0,63780,4
2,55.02495,-117.85115,5,0,9,3,3,13,1287900,7200,1278120,4
0,51.4759,-115.100183,6,10,8,0,0,0,480,0,480,8
3,58.610933,-118.937567,6,4,0,4,3,8,12300,6000,300,5
0,51.477067,-115.1394,6,10,7,0,0,0,300,0,300,8
4,54.494861,-110.303903,2,11,7,4,3,12,54060,47580,4500,4
3,59.439599,-114.76586,6,4,0,3,3,2,1188900,1176420,2700,8
5,56.79663299999999,-111.742383,6,10,8,4,3,11,84540,2400,76740,4
0,51.274333,-115.033,6,10,8,3,4,0,900,0,900,8
8,55.251333,-114.895417,6,1,9,4,3,12,262980,0,257160,3
8,55.981007,-113.89251000000002,6,14,0,4,4,11,3300,0,300,5
9,54.308117,-115.423467,6,4,0,4,3,3,276480,12600,248700,8
0,50.812367,-114.6299,6,10,7,4,3,0,900,0,900,7
9,54.37022,-115.00834,6,7,15,4,3,12,5940,0,3240,5
8,56.267833,-113.191333,6,4,0,4,3,2,3126720,86400,2401800,6
0,51.6333,-115.08635,6,10,7,0,0,0,480,0,480,7
9,54.197,-116.7114,6,4,0,4,2,13,66120,47700,11700,6
2,54.464467000000006,-118.687683,6,4,0,3,2,3,69300,0,13380,6
6,58.002617,-117.990333,6,10,8,4,3,7,92580,69000,12780,10
0,50.233983,-114.379283,6,10,7,3,3,0,41700,0,1080,8
5,57.29666700000001,-111.502833,6,5,26,2,3,2,438780,300,418200,7
3,58.810217,-114.874383,6,4,0,4,4,1,16500,9600,3720,6
6,56.448052,-116.078834,6,11,16,3,4,14,162600,0,155940,4
6,56.53528299999999,-118.581083,6,4,0,4,5,2,96420,8040,79320,7
3,58.47185,-119.530133,6,4,0,4,4,2,84000,47940,29040,7
9,54.1516,-117.4357,6,5,9,4,3,2,176400,780,172020,5
8,56.48866700000001,-113.270483,6,4,0,3,3,2,67380,16440,3720,6
4,55.928233,-110.72405,2,3,13,4,4,11,600,60,120,6
3,58.3144,-119.07975,6,4,0,2,4,2,314640,55200,251880,6
1,53.65485,-115.879333,6,14,0,4,4,11,9540,0,5460,5
3,57.47645,-115.152183,6,4,0,3,3,2,376620,74100,258540,7
0,50.05585,-114.42522,6,10,8,0,0,0,900,0,900,5
5,59.11535,-111.23795,6,4,0,2,4,2,252000,56520,181800,6
1,52.983567,-116.7132,6,4,0,4,5,2,3840,300,300,9
1,53.2,-116.022333,6,4,0,4,1,2,98700,6300,4800,7
0,49.91406,-114.39431,6,10,8,0,0,0,1980,0,1980,5
4,54.9805,-114.037667,6,11,32,4,4,11,6300,5100,600,6
4,55.67166700000001,-112.263883,6,4,0,4,4,2,7620,0,2820,6
2,54.332132,-117.896333,6,4,0,4,4,2,9300,0,3600,7
7,52.76139000000001,-115.33983899999998,2,11,23,4,4,0,1019280,0,1017840,5
8,56.521667,-113.235,6,4,0,4,2,2,9600,0,2400,7
5,57.266333,-110.991933,6,4,0,3,2,1,7920,0,3600,8
7,53.063035,-115.100988,6,7,18,4,4,2,8100,0,4800,10
6,56.43265,-116.320433,6,4,0,4,4,2,75300,59760,9840,8
3,59.327567,-117.80085,6,4,0,2,2,2,167340,60,160740,7
7,52.501417,-115.20065,6,4,0,4,2,2,8880,0,6840,5
1,53.5545,-115.3047,5,11,5,4,4,11,3840,0,0,4
8,55.181114,-114.045674,5,11,9,4,3,0,30600,0,23400,9
3,58.135307,-116.158003,5,11,9,4,3,0,350700,0,349860,4
2,55.10118000000001,-117.184807,5,11,12,4,4,11,6840,0,3420,7
0,51.482467,-115.085783,6,10,7,4,3,0,300,0,300,7
5,56.999233,-112.966033,6,4,0,4,2,12,79140,6480,62820,7
4,55.936933,-111.20905,6,4,0,4,3,2,83340,57600,17040,7
0,50.881833,-115.3895,7,10,8,4,3,3,9120,3780,2100,9
8,55.904783,-113.8813,2,11,11,4,4,11,146520,54600,90600,4
8,55.1854,-113.929483,6,7,15,4,3,12,8340,0,1320,5
2,55.05664,-117.84537,5,11,16,4,1,6,855300,5100,848760,5
0,50.853683,-114.61515,6,10,7,4,3,0,1260,0,1260,5
8,55.833317,-114.747233,6,4,0,4,3,2,8580,0,4500,7
6,56.904667,-116.123333,6,10,8,3,4,0,2520,0,2520,8
8,56.919,-115.14675,6,4,0,4,2,2,61740,1200,19260,6
4,55.310067,-111.056967,1,4,0,2,3,2,96480,68700,15900,7
8,56.505,-115.901667,6,4,0,4,4,2,92040,0,84300,6
2,54.888533,-119.312683,6,4,0,3,5,8,57540,0,53700,8
3,58.71236700000001,-118.678467,2,3,13,4,3,11,58980,0,53280,5
3,58.8648,-114.9836,6,4,0,4,5,2,88560,87060,60,6
0,51.273983,-115.024833,6,10,8,0,0,0,900,0,900,5
0,50.851233,-114.619,6,10,8,0,0,0,300,0,300,8
7,52.750267,-115.612967,6,4,0,4,4,3,9900,0,900,7
2,55.551433,-118.102433,5,10,8,4,3,7,164700,73020,83280,4
0,49.614667,-114.443533,6,10,7,4,3,0,8400,0,5220,4
0,49.36465,-114.315033,6,10,8,0,0,0,900,0,900,7
1,53.499633,-117.34025,6,11,32,4,5,12,5820,0,60,8
4,55.2645,-113.212067,2,3,31,3,3,11,7680,0,5520,4
0,51.41345,-115.086167,6,10,8,0,0,0,360,0,360,8
9,54.45166700000001,-117.451333,6,4,0,4,3,8,162840,2220,154560,8
5,56.58285,-110.578217,6,4,0,3,3,2,64980,3120,53760,6
3,58.89338299999999,-119.36625,6,7,15,4,3,12,7200,60,900,10
0,50.01205,-114.417967,5,10,8,0,0,0,900,0,900,9
3,58.46815,-114.536033,2,11,11,4,3,11,63240,2400,60180,4
8,56.53726700000001,-115.1188,6,4,0,4,2,2,93060,17100,18720,5
3,58.467133,-114.53835,2,3,31,4,3,0,2220,420,60,5
9,54.095723,-115.615913,6,3,13,4,3,7,1560,0,1020,5
1,53.1862,-117.372833,6,4,0,4,3,3,71880,0,4260,7
4,54.63416700000001,-110.098233,6,10,8,4,4,8,29100,13380,5520,9
4,55.818783,-111.437167,6,7,15,4,3,6,613440,159960,452880,5
3,59.949367,-119.241533,6,4,0,4,3,1,1124220,1040220,60,6
7,52.395517,-116.0094,6,4,0,3,3,0,96120,0,87120,8
4,55.4968,-112.614433,6,4,0,2,2,2,2460,60,2220,6
7,52.33265,-115.714683,6,10,2,4,3,3,11760,4800,1620,9
6,56.812083,-116.682417,6,4,0,4,3,2,166980,82320,63900,6
1,53.29155,-117.28,6,10,7,4,3,0,2700,0,2400,7
5,57.35191700000001,-110.636,6,4,0,2,4,2,2145600,221700,1304700,5
6,56.4338,-116.10675,6,4,0,2,5,2,90420,0,86040,6
3,58.21169,-115.971715,5,14,0,4,3,0,69540,0,63780,5
9,54.728533,-115.493933,6,5,17,3,4,3,524400,0,257220,1
3,58.463233,-114.544767,2,3,31,4,3,8,511500,5100,504000,7
0,50.981017,-115.354867,7,10,32,4,4,0,14040,0,0,7
8,54.753283,-115.74615,6,4,0,4,3,2,69540,53340,1740,7
8,56.288617,-115.3607,6,4,0,4,3,12,1920,180,600,6
3,57.618367000000006,-114.971667,6,4,0,4,4,2,20640,7980,10800,6
4,55.92333299999999,-111.849444,6,4,0,4,3,2,10020,4500,4500,6
6,57.1586,-119.546533,7,4,0,4,1,2,15180,4200,7500,6
4,55.927233,-110.71975,2,3,4,4,4,11,2100,0,1620,5
8,55.507083,-115.976767,5,11,26,4,3,13,228540,0,220740,4
4,55.897683,-110.748067,6,3,13,4,3,11,1200,0,1140,5
4,55.278517,-113.23395,6,10,8,3,3,8,9360,0,8280,8
0,51.4037,-115.058533,6,10,7,4,4,0,180,0,180,5
8,55.21536700000001,-116.28955,3,11,11,4,1,12,144600,0,140820,4
3,58.466,-114.527167,2,3,31,4,4,8,8460,1800,2400,6
8,55.832633,-114.275833,6,1,9,3,4,8,21120,8040,7200,5
2,55.256283,-117.340133,5,4,0,3,4,8,9180,1500,3300,8
7,52.965133,-115.577233,6,10,8,0,0,0,420,0,120,5
0,49.979583,-114.402317,6,10,8,0,0,0,900,0,900,8
1,53.85163299999999,-117.476833,6,4,0,4,4,3,7920,0,1500,8
5,56.79236700000001,-111.8148,6,11,23,3,3,8,18060,11100,2700,9
8,55.915429,-115.638853,2,11,11,4,4,11,56400,0,55440,5
0,50.07505,-114.602567,6,10,8,0,0,0,720,0,720,5
4,54.9534,-112.967283,6,4,0,4,3,7,69000,0,17700,10
3,57.682208,-114.802055,6,4,0,3,4,2,508020,111900,318900,6
1,53.55631700000001,-116.542317,6,14,0,4,3,11,7200,0,4200,5
5,57.18646700000001,-111.645517,6,6,26,3,4,0,507600,0,351000,4
3,58.82273299999999,-117.056833,6,10,8,3,3,0,433440,83700,332100,9
2,55.72456700000001,-119.44465,6,4,0,3,2,2,64680,1800,59400,6
7,52.845,-114.871,6,14,0,4,3,11,57000,0,1800,6
2,54.992035,-116.816031,5,11,23,3,4,0,255000,0,250440,5
8,57.313933,-115.191017,6,4,0,4,2,2,4800,2940,60,7
2,54.832258,-118.653519,6,7,18,4,3,11,17280,11460,1200,10
4,55.508017,-112.2435,6,4,0,4,4,2,10680,7560,1680,7
6,56.664467,-118.400733,6,4,0,4,3,2,113760,94500,4500,7
4,54.7506,-111.113817,6,2,25,3,3,8,84060,27300,55260,8
1,52.982117,-116.52635,6,4,0,4,3,13,119340,2700,111000,7
6,56.75675,-117.055667,6,10,7,3,3,2,870960,540,705300,11
8,56.060033,-114.048067,6,4,0,3,1,1,16380,300,5040,8
3,58.34628299999999,-114.927417,6,10,7,3,3,2,624900,0,528900,1
6,56.47813299999999,-116.7407,6,14,0,4,4,12,2880,0,900,5
0,50.851417,-114.618667,6,10,7,0,0,0,240,0,240,7
5,56.8106,-112.880417,6,4,0,4,1,2,54720,0,5700,8
8,54.854,-114.628917,6,4,0,4,4,8,16080,0,11940,6
8,55.908883,-115.635367,2,3,31,4,4,11,3900,660,2640,5
4,56.063,-112.357783,6,4,0,4,1,2,8160,1200,4500,6
0,51.159617,-114.8169,2,11,5,3,1,0,9120,7500,60,6
4,54.849507,-113.56788,5,14,0,4,4,11,7620,0,2460,5
8,56.576033,-114.4917,6,4,0,3,4,2,16800,900,9000,7
0,51.581917,-114.99445,6,10,8,0,0,0,900,0,900,9
6,56.572067,-116.57685,6,4,0,4,4,8,8460,3540,4800,7
4,54.53972,-110.64682,6,10,7,4,3,2,5100,0,5100,5
1,53.391833,-115.764207,6,1,9,3,3,14,13260,0,660,4
3,58.47006700000001,-114.4994,2,10,14,4,3,11,3960,3540,60,5
3,58.71885,-118.747417,2,11,6,4,3,12,6720,0,1200,4
0,51.269417,-115.018517,6,10,8,0,0,0,300,0,300,5
7,52.06498300000001,-115.871083,6,4,0,3,3,3,66120,2580,55080,8
0,49.671533,-114.593233,6,10,7,4,5,0,900,0,900,6
0,51.57665,-114.991633,6,10,7,4,3,0,420,0,420,5
6,56.42495,-118.947167,5,11,9,4,4,11,1860,0,780,5
0,49.6006,-114.438633,6,10,30,4,3,0,1380,180,180,6
0,51.41225,-115.08695,6,10,8,0,0,0,180,0,180,5
6,56.669617,-118.3909,6,4,0,4,4,2,22200,4440,10200,5
0,50.851217,-114.63105,6,10,8,0,0,0,900,0,900,5
8,55.316067,-115.437317,6,11,6,4,3,12,2520,0,1560,4
2,54.74786700000001,-117.51045,6,12,0,3,4,8,3000,0,3000,8
3,59.4155,-118.14588,6,4,0,4,4,8,246360,166200,77400,9
2,54.96868900000001,-118.63123600000002,6,5,10,4,3,2,7980,0,2700,10
3,57.4263,-116.4053,6,4,0,4,2,2,17700,8580,4740,6
8,56.37725,-114.311417,6,4,0,3,3,2,520980,100800,412380,7
6,57.99678,-119.894245,6,4,0,4,5,2,159480,70200,87000,8
8,55.918133,-113.942333,2,3,31,4,3,7,14580,2400,8400,5
6,56.32448,-117.699051,5,11,9,4,3,0,1748940,0,1731120,4
6,57.139783,-117.298385,5,0,9,3,4,0,427500,2400,425100,5
7,52.62299300000001,-114.969353,6,7,18,4,3,6,2943180,100800,2654100,5
2,54.272164,-118.879939,6,4,0,4,3,2,173580,159600,7320,7
2,55.127567000000006,-118.1918,6,14,0,3,4,12,4020,0,2520,5
5,59.24766700000001,-110.941667,6,4,0,4,3,7,8880,1500,3300,7
1,53.7896,-117.9262,6,10,7,4,3,0,1500,600,900,7
9,54.736667,-115.322333,6,4,0,4,3,3,164340,147300,2400,6
3,59.26666700000001,-118.743583,6,4,0,4,2,14,143280,64740,77400,6
0,51.271,-115.015667,6,10,8,4,3,0,600,0,600,8
0,50.854317,-114.6137,6,10,8,0,0,0,600,0,600,5
0,50.3259,-114.630883,6,10,8,0,0,0,1440,0,1440,5
6,56.58108299999999,-119.816317,6,4,0,4,2,2,3120,300,300,5
8,55.68596700000001,-116.410917,5,11,9,4,1,11,169860,53220,111600,4
0,51.269467,-115.0217,6,10,8,0,0,0,900,0,900,7
2,55.588517,-119.997799,5,11,16,4,4,0,258180,0,249480,3
4,54.557383,-111.320683,6,10,8,4,4,11,12240,0,2040,10
8,55.902917,-115.65165,2,14,0,3,4,12,1200,240,540,4
1,53.55636,-119.6292,6,6,16,4,3,3,85440,58920,19800,5
3,57.982383,-116.936717,5,0,9,3,3,0,429240,0,428940,8
8,56.4196,-113.526,6,4,0,4,2,2,80280,13680,60120,6
8,55.636783,-116.406833,6,14,0,4,4,12,2100,0,120,7
0,49.364433,-114.314147,6,10,7,4,3,0,180,0,180,7
4,55.92076700000001,-110.734,2,3,13,4,4,11,1320,600,720,4
0,51.393333,-115.087567,6,10,7,0,0,0,240,0,240,7
4,54.969274,-113.913097,5,11,28,4,4,8,200820,0,186420,4
6,56.66025,-119.435583,6,4,0,4,2,1,176940,0,174600,6
3,58.892933,-118.9927,6,4,0,2,2,2,97020,59160,23040,6
3,58.71605,-118.743067,2,3,31,4,3,11,13680,0,3840,4
8,56.364426,-113.794292,6,4,0,3,3,2,10680,0,8700,6
3,58.7094,-118.682783,2,11,6,4,4,11,3900,0,3300,4
0,51.269267,-115.022217,6,10,8,3,3,0,780,0,780,5
9,54.076433,-115.6538,6,11,32,4,3,11,77640,2700,73200,7
0,50.81155,-114.630533,6,10,7,4,4,0,300,0,300,5
4,55.928867,-110.72385,2,11,11,4,4,0,600,0,480,5
2,55.8675,-118.015,5,11,31,3,4,8,87360,1440,84360,5
6,56.33241700000001,-116.7133,6,5,31,2,3,2,692580,147900,528900,6
5,59.657667,-111.419833,6,10,7,3,3,7,172980,54120,109080,5
2,55.088441,-116.990847,5,11,23,4,4,0,169620,0,166920,6
1,53.300867,-116.61295,6,4,0,4,3,2,11400,2700,8400,7
4,55.309837,-113.463388,6,4,0,3,1,8,72660,55800,13800,7
0,50.184133,-114.235117,6,4,0,2,4,8,12540,2940,3780,7
9,54.01516700000001,-116.09775,6,4,0,4,1,3,11760,4860,4140,7
6,57.33515,-118.25935,6,4,0,4,2,8,522960,12300,509400,6
9,54.077489,-116.171928,6,5,10,4,3,14,7500,0,300,9
9,54.049567,-115.456433,6,6,24,4,4,0,122400,0,30600,10
7,52.396,-116.245,2,11,6,4,4,11,174720,19800,149880,4
3,59.147483,-115.570833,6,4,0,4,5,1,78780,6000,67980,6
9,54.204791,-115.690886,6,4,0,3,4,2,9300,1200,1500,6
4,55.917717,-110.733483,2,11,9,4,1,11,9660,3240,5760,5
5,56.437,-112.773667,6,4,0,4,4,8,88980,77160,6720,9
4,54.91667800000001,-111.965503,5,11,11,4,4,12,1980,0,1680,10
7,53.041163,-115.08263,6,7,18,4,4,11,87000,49740,30300,10
3,59.99325,-117.588683,6,4,0,4,3,2,90120,0,60,7
5,57.92616700000001,-112.873667,6,4,0,4,2,2,66600,55800,3600,7
8,55.766117,-114.465783,6,10,7,3,4,7,1048500,0,688500,12
3,59.223167,-117.876167,6,4,0,2,3,2,169200,0,60,6
8,55.779633,-115.596133,6,7,18,4,4,11,4140,0,2520,6
5,56.390517,-111.611033,7,4,0,4,1,2,10740,0,3600,6
0,49.307333,-114.404267,6,10,8,0,0,0,5700,0,1200,4
1,53.8575,-116.9171,6,5,31,2,3,2,6299760,122400,5851800,5
0,50.854467,-114.614,6,10,7,4,3,0,540,0,540,9
0,49.615767,-114.447367,5,6,5,4,4,0,16200,0,11400,6
0,50.871067,-114.7037,6,10,7,4,4,0,1260,0,1260,5
3,59.309367,-117.729117,6,4,0,4,1,2,87060,13380,69060,6
8,55.784133,-115.827633,6,4,0,3,4,2,7620,3000,60,7
8,55.884633,-115.79775,3,11,9,4,4,6,2100,0,420,5
8,55.18,-114.8715,6,4,0,4,3,2,5460,3960,1500,7
6,56.138433,-116.846067,5,14,0,4,3,8,609000,90120,452520,5
5,56.6605,-110.264167,6,4,0,4,3,2,8760,900,2580,8
0,51.403667,-115.054783,6,10,8,0,0,0,1020,0,1020,7
6,56.740083,-118.312933,6,1,16,3,4,14,31260,0,9000,4
5,56.791817,-112.3484,6,4,0,4,3,2,11100,0,3600,7
1,53.713033,-116.583933,5,11,9,4,4,11,12900,2400,7800,4
4,55.901017,-110.7281,6,10,8,3,3,0,4500,0,4500,9
5,57.50148299999999,-113.6424,6,4,0,2,4,2,609660,164460,415620,6
9,54.697783,-114.30215,6,10,7,3,3,2,1893180,0,1820700,11
6,57.549867000000006,-117.621283,6,4,0,4,4,8,4500,1800,1800,6
3,58.371141,-116.242632,5,0,9,3,3,0,116100,0,110760,5
2,54.385733,-117.949633,6,4,0,4,1,2,3660,0,60,7
4,54.844833,-111.845,5,11,31,4,4,11,74280,4440,68580,5
0,51.27838300000001,-115.016867,6,10,8,0,0,0,180,0,180,7
5,57.13311700000001,-112.607517,6,4,0,4,4,1,186120,22800,162300,7
4,55.1067,-111.4702,6,4,0,4,2,2,11820,9360,1500,6
3,58.14585,-114.890217,6,4,0,4,4,2,176640,74700,85500,6
1,53.55583299999999,-116.8008,5,3,13,4,3,12,62580,7860,50280,6
2,56.296373,-119.174648,6,1,18,4,3,13,92160,8580,80520,6
5,56.43383299999999,-111.160217,6,10,14,4,4,12,354960,18840,327900,5
3,57.905033,-116.495333,6,4,0,4,5,2,158880,10980,146700,6
2,55.239464,-119.90325,5,11,16,4,3,0,191100,8040,179760,5
3,58.00938299999999,-116.34955,5,0,9,4,1,0,248400,0,248100,7
8,55.945883,-114.354667,6,4,0,3,4,2,6480,900,1500,7
1,53.617833,-115.811667,6,7,18,2,3,2,922500,28800,842760,5
6,56.05885,-116.591767,6,4,0,2,3,2,77340,0,16260,6
0,51.62213300000001,-115.141083,6,10,8,0,0,0,900,0,900,7
0,51.285967,-115.143633,6,10,8,0,0,0,600,0,600,6
8,55.49919000000001,-114.92253,5,11,16,4,4,0,432000,0,428100,4
4,55.910533,-110.745767,6,3,4,4,3,0,112140,0,107640,7
6,57.13765,-117.66185,6,4,0,3,3,0,33000,18120,10200,8
3,58.450283,-114.556,2,3,31,4,3,6,91920,10080,75120,5
4,55.484613,-110.858932,6,4,0,4,1,7,74220,12660,56520,5
0,50.857017,-114.606933,6,10,8,0,0,0,300,0,300,6
2,55.626167,-119.35,6,4,0,4,4,8,15000,3300,8940,8
0,49.661167,-114.537983,6,10,8,0,0,0,660,0,660,7
7,52.525167,-115.00215,5,11,23,4,5,11,90420,2280,86400,6
3,58.463333,-114.542917,2,3,31,3,3,8,88260,9000,73500,9
9,54.17333299999999,-115.7262,6,7,15,4,4,11,52740,9000,38580,4
4,55.369217000000006,-112.931217,6,4,0,3,3,2,16680,2160,10980,9
3,59.5115,-117.474167,6,4,0,4,1,2,280380,66240,196080,6
2,54.432339,-118.559801,6,5,32,3,4,11,4860,0,1200,10
0,51.340467,-114.968933,6,3,4,4,4,0,5880,0,4080,4
8,55.88245,-114.0513,6,4,0,4,3,2,178080,76800,76800,7
3,58.45651700000001,-114.527267,2,11,23,4,4,0,157080,0,153660,7
1,53.9686,-116.717133,6,5,10,4,3,11,8760,0,0,4
6,56.32081700000001,-117.659,5,11,23,3,3,11,251100,248340,60,4
3,58.498833,-118.0284,6,4,0,4,2,8,4020,1980,900,6
3,58.469733,-114.506367,2,3,31,4,3,8,2340,960,600,5
5,56.791867,-111.808333,6,10,8,3,3,0,18600,0,60,4
4,55.81783299999999,-110.8588,6,3,4,4,3,8,6120,0,3180,5
3,59.642667,-118.8409,6,4,0,2,2,2,2668080,97620,1217940,6
7,51.978632,-115.616137,6,10,7,4,4,0,300,0,300,5
3,58.45696700000001,-114.565667,2,11,11,4,4,8,334560,1800,328560,5
1,53.19855,-117.302683,6,4,0,4,5,2,34860,3360,7740,6
9,54.18681700000001,-115.403383,6,7,0,4,5,8,55200,0,52200,8
0,51.0887,-115.00495,2,11,29,4,4,11,79200,960,77700,4
0,51.633533,-115.109667,6,10,7,4,4,0,600,0,600,8
6,57.3657,-118.775033,6,4,0,4,1,2,5640,2280,2040,6
3,58.60191700000001,-117.1498,6,7,15,4,3,8,3120,0,1440,8
5,58.076917,-112.487718,6,4,0,4,3,1,202860,17520,185100,7
3,59.225117,-117.9337,6,4,0,3,5,2,75660,21900,4920,8
4,55.919383,-110.73665,2,3,4,4,3,11,180,0,120,4
4,55.905033,-110.745517,6,11,7,4,3,12,58680,3300,51900,9
0,51.62785,-115.055117,6,10,7,0,0,0,240,0,240,9
2,55.695843,-119.884408,6,4,0,3,2,8,411300,74640,332160,10
2,54.47255,-119.56155,6,4,0,4,4,2,595140,0,595140,7
5,57.753417000000006,-112.790883,6,4,0,3,1,2,171240,154260,0,6
7,51.74205,-114.897183,6,10,8,3,3,11,1205700,189900,933540,4
8,55.916833,-115.638233,3,11,23,4,3,0,82320,0,80700,7
3,58.47745,-114.072567,6,4,0,3,4,8,60000,0,10320,9
7,52.204258,-115.146275,6,10,7,4,4,0,900,0,900,5
5,57.901433,-111.082367,6,3,4,4,4,3,108900,0,60,5
3,58.3215,-118.452333,6,4,0,4,2,8,65880,49680,8340,6
2,55.62648299999999,-118.0042,5,11,9,4,4,0,1301400,0,1290780,10
7,52.646833,-115.665433,6,11,5,4,3,0,11280,0,9960,8
4,54.33894300000001,-111.135509,5,11,26,4,4,6,596400,0,591300,4
4,55.939967,-110.717967,2,3,31,4,3,11,424200,69840,349200,4
1,53.6985,-116.352617,5,11,5,3,4,14,1208340,0,1202820,4
4,55.5277,-112.31825,6,4,0,3,4,2,21480,0,8580,10
9,54.119533,-115.5317,6,10,3,4,4,0,14520,5100,7380,5
8,55.63933299999999,-116.096,5,10,7,4,3,11,254580,4800,242280,4
7,53.14301999999999,-115.259294,6,14,0,3,4,2,85500,0,78840,5
0,51.39235,-115.098433,6,10,8,0,0,0,900,0,900,5
8,55.04095,-115.420333,6,7,15,4,1,7,221640,45180,166320,5
8,55.940567,-115.198467,6,7,15,3,3,12,80640,1380,75120,9
0,51.287,-115.127,6,10,8,0,0,0,900,0,900,7
3,58.40355,-119.089517,6,4,0,4,4,2,163080,42360,107040,5
3,59.551,-119.943667,6,4,0,4,4,0,356400,7860,345420,7
4,55.376733,-112.388567,6,4,0,4,5,2,60300,0,56580,5
3,58.697917,-118.683567,2,11,6,4,4,11,1260,840,420,5
5,56.747983,-111.507217,6,11,9,0,0,0,1680,0,1680,4
3,58.375233,-117.12425,6,4,0,4,3,2,55020,2160,48420,5
4,55.94395,-110.712,2,3,13,4,3,11,180,0,60,5
8,55.357017000000006,-115.0024,6,7,15,4,3,12,1800,0,300,9
5,57.44631700000001,-111.564333,6,10,8,3,3,0,10080,0,300,4
3,58.4605,-114.543667,2,3,31,4,3,2,9240,2520,3600,6
4,55.9069,-110.763383,2,3,13,4,5,7,60240,0,56100,10
4,55.93301700000001,-112.050767,6,3,4,3,4,11,157560,780,154500,5
6,56.354533,-117.369433,5,0,9,3,3,0,315540,900,314400,7
3,58.271179,-116.336624,5,3,31,3,4,6,511200,9000,495900,9
1,53.3422,-117.12825,6,4,0,4,4,3,10140,2760,3240,8
2,55.488867000000006,-118.661767,6,14,0,3,3,11,7500,0,60,5
0,49.600117,-114.42665,6,10,8,4,3,3,5820,0,4320,5
8,55.8397,-116.006317,6,4,0,4,2,8,45840,0,45780,7
1,53.2937,-116.943467,6,14,0,4,4,11,91140,60600,21600,5
